MONTH,DAY_OF_WEEK,FL_DATE,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEP_DELAY,ARR_DELAY,DISTANCE
1,6,1/23/2021 12:00:00 AM,11292,1129202,30325,15376,1537604,30436,7.00,1.00,639.00
1,6,1/23/2021 12:00:00 AM,11423,1142307,31423,12889,1288903,32211,-7.00,-6.00,1216.00
1,6,1/23/2021 12:00:00 AM,11423,1142307,31423,15016,1501606,31123,-5.00,-22.00,259.00
1,6,1/23/2021 12:00:00 AM,11433,1143302,31295,10693,1069302,30693,0.00,-23.00,456.00
1,6,1/23/2021 12:00:00 AM,11433,1143302,31295,10821,1082106,30852,-4.00,-29.00,409.00
1,6,1/23/2021 12:00:00 AM,11433,1143302,31295,10821,1082106,30852,-8.00,-26.00,409.00
1,6,1/23/2021 12:00:00 AM,11433,1143302,31295,11292,1129202,30325,-1.00,-4.00,1123.00
1,6,1/23/2021 12:00:00 AM,11433,1143302,31295,13204,1320402,31454,-1.00,-17.00,957.00
1,6,1/23/2021 12:00:00 AM,11433,1143302,31295,13232,1323202,30977,-6.00,-16.00,228.00
1,6,1/23/2021 12:00:00 AM,11433,1143302,31295,13232,1323202,30977,-7.00,-33.00,228.00
1,6,1/23/2021 12:00:00 AM,11433,1143302,31295,14107,1410702,30466,-4.00,4.00,1671.00
1,6,1/23/2021 12:00:00 AM,11481,1148102,31481,10693,1069302,30693,-7.00,-10.00,401.00
1,6,1/23/2021 12:00:00 AM,11481,1148102,31481,10693,1069302,30693,-4.00,-12.00,401.00
1,6,1/23/2021 12:00:00 AM,11481,1148102,31481,11259,1125904,30194,0.00,2.00,674.00
1,6,1/23/2021 12:00:00 AM,11540,1154005,30615,11259,1125904,30194,-5.00,-13.00,562.00
1,6,1/23/2021 12:00:00 AM,11540,1154005,30615,11259,1125904,30194,-5.00,-18.00,562.00
1,6,1/23/2021 12:00:00 AM,11540,1154005,30615,12191,1219102,31453,-4.00,-13.00,677.00
1,6,1/23/2021 12:00:00 AM,11540,1154005,30615,12191,1219102,31453,-6.00,-18.00,677.00
1,6,1/23/2021 12:00:00 AM,11540,1154005,30615,12889,1288903,32211,-8.00,-16.00,583.00
1,6,1/23/2021 12:00:00 AM,11540,1154005,30615,12889,1288903,32211,-6.00,-8.00,583.00
1,6,1/23/2021 12:00:00 AM,11540,1154005,30615,14107,1410702,30466,-5.00,-10.00,347.00
1,6,1/23/2021 12:00:00 AM,11540,1154005,30615,14107,1410702,30466,-5.00,-8.00,347.00
1,6,1/23/2021 12:00:00 AM,11697,1169706,32467,10397,1039707,30397,0.00,-13.00,581.00
1,6,1/23/2021 12:00:00 AM,11697,1169706,32467,10397,1039707,30397,-7.00,-17.00,581.00
1,6,1/23/2021 12:00:00 AM,11697,1169706,32467,10693,1069302,30693,-5.00,-17.00,793.00
1,6,1/23/2021 12:00:00 AM,11697,1169706,32467,10693,1069302,30693,-4.00,-12.00,793.00
1,6,1/23/2021 12:00:00 AM,11697,1169706,32467,10693,1069302,30693,1.00,-8.00,793.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,13158,1315805,33158,-8.00,-14.00,319.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,13198,1319801,33198,-3.00,-12.00,461.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,13198,1319801,33198,-3.00,-13.00,461.00
1,4,1/7/2021 12:00:00 AM,11259,1125904,30194,13198,1319801,33198,-4.00,-15.00,461.00
